r_angstrom,gamma23_mean,gamma23_sem
1.400000000000000000e+01,-2.089855293489559074e+02,8.098705335641854797e-01
1.410000000000000142e+01,-2.096318539328501345e+02,8.075247332127479805e-01
1.420000000000000107e+01,-2.103049942352806738e+02,7.988365707363083157e-01
1.430000000000000071e+01,-2.109220958739124114e+02,7.950973822229759902e-01
1.440000000000000036e+01,-2.114490877585804469e+02,7.908217375503300284e-01
1.450000000000000000e+01,-2.120597574376715500e+02,7.830937008036429336e-01
1.460000000000000142e+01,-2.124847909413980744e+02,7.810853248293192497e-01
1.470000000000000107e+01,-2.130826745337727743e+02,7.799770665316823059e-01
1.480000000000000071e+01,-2.138229946785920959e+02,7.690207533620916358e-01
1.490000000000000036e+01,-2.144362462341285891e+02,7.640081487934932136e-01
1.500000000000000000e+01,-2.149760185504296146e+02,7.570913102411591655e-01
1.510000000000000142e+01,-2.155237452152620676e+02,7.607925843896681251e-01
1.520000000000000107e+01,-2.161055951517839446e+02,7.550397743130552453e-01
1.530000000000000071e+01,-2.166572433558256989e+02,7.524614653662295982e-01
1.540000000000000036e+01,-2.171330887015658675e+02,7.548539207268054607e-01
1.550000000000000000e+01,-2.175352344130832023e+02,7.512365426327388684e-01
1.560000000000000142e+01,-2.178321034374232568e+02,7.559306154801040956e-01
1.570000000000000107e+01,-2.182608109034979407e+02,7.482949265024333441e-01
