r_A,pH6_200_10_3F,pH6_200_10_3F_sem,pH6_200_10_5F,pH6_200_10_5F_sem,pH6_30_12_3F,pH6_30_12_3F_sem,pH6_30_12_5F,pH6_30_12_5F_sem,pH6_110_8_3F,pH6_110_8_3F_sem,pH6_110_8_5F,pH6_110_8_5F_sem,pH73_170_5_3F,pH73_170_5_3F_sem,pH73_170_5_5F,pH73_170_5_5F_sem
8.200000000000001,-0.1053616382127198,0.004551203193417597,-0.01882452240987611,0.011184615996365619,-0.14147799201737232,0.004871402508065613,-0.12209520965548273,0.0105445826677208,-0.08955276516421824,0.003275103126786466,0.09462374787354487,0.010467745307695446,-0.0493577827334032,0.002734226648913383,-0.03309620834045294,0.0065129233213927495
8.3,-0.10714582481619864,0.004640437665347383,-0.018547584203017223,0.011371487713945312,-0.1438237271409503,0.004964123933601205,-0.12433485020789932,0.010703673699774588,-0.09110433962970604,0.003333014227039141,0.09741143581461428,0.010631886126026365,-0.05012663425681957,0.0027849125446894702,-0.03357712737646068,0.006619299059348143
8.4,-0.10897348089340467,0.004729314818692299,-0.01843906083590053,0.011557349098808276,-0.14619756373191917,0.005058886685685714,-0.12668789986348478,0.010869436040010986,-0.09270896664969087,0.003391427302009815,0.10012442613700712,0.010796270699350066,-0.050857929194341046,0.002836451898750661,-0.034045185119423366,0.006726665142920856
8.5,-0.11096092699843586,0.004817921127080164,-0.018466456625101275,0.011741823541844606,-0.14866851751627677,0.0051530899921661015,-0.1291469859794593,0.011036366545631919,-0.0943484135946863,0.0034491435414538796,0.10276602711669536,0.010959832643243225,-0.05168436242909783,0.0028871669586645597,-0.03446890046372082,0.006835012674242064
8.6,-0.11293241507081679,0.004908296133061925,-0.018567318793880447,0.011926637651134001,-0.1512803959104965,0.005248081710908251,-0.1317683496530122,0.011196459432529221,-0.09598432690359548,0.0035067208345943442,0.10538408458791872,0.011132062379062554,-0.05248609525315879,0.002938548000879179,-0.0349792332409535,0.006944382116522082
8.700000000000001,-0.11502199398648405,0.004999179065392663,-0.018733483128183948,0.01211512259869119,-0.15385158671609714,0.005343499690411524,-0.13449300229837255,0.01136205922165702,-0.09766098594248526,0.0035652492436229243,0.10785040946189937,0.01129633353642037,-0.05329722255206226,0.0029898658655335662,-0.03552899536209903,0.007052677971480098
8.8,-0.11709148841195786,0.005091505938221329,-0.019036444331702186,0.012302750105518859,-0.15645483954086536,0.005439873116365345,-0.13740586844049374,0.01152549801728395,-0.09938437926220477,0.003624060800144722,0.11046586167485788,0.011465227488187959,-0.05416996413247196,0.0030412194603608605,-0.03610866230345353,0.007162353936819692
8.9,-0.1191757722191404,0.005182718451952541,-0.019400038593374195,0.012493400384421354,-0.1590817369470886,0.005537585148118044,-0.14039652617307352,0.011687326902158974,-0.10112782868138076,0.0036828955182731816,0.11306347293218375,0.011629247187336773,-0.05506229139037707,0.0030936205735617333,-0.0367125062968275,0.007275005838287148
9.0,-0.12138194281264342,0.005275041614190642,-0.019814901297191635,0.012682953883206045,-0.16183305981591556,0.005634801610226195,-0.14353138207176505,0.011852443202602743,-0.10290826878153633,0.0037422650416642877,0.11567662996217506,0.01179240210685896,-0.05596218287340147,0.003145591953095757,-0.03734106453402228,0.007387969232345787
9.1,-0.12359185788132471,0.005368548534752753,-0.020085763625139835,0.012876422922739232,-0.1644835370994169,0.005733810734204944,-0.1465780997098641,0.01201815877918681,-0.1047011493601707,0.0038014536112212505,0.11813008935740314,0.011959692467868908,-0.056915839865056175,0.0031970634977579,-0.03791052550711803,0.0074963530475731874
9.200000000000001,-0.12580715218631638,0.005463447123729634,-0.020220867614234698,0.01307094586633994,-0.16717219934635197,0.00583212283903422,-0.14978872726159614,0.012180298625413965,-0.1065220790995176,0.0038615918091903932,0.12061724802038105,0.012122653084024519,-0.05787821702925013,0.003248848525668697,-0.038469363637498685,0.007609557314836343
9.3,-0.12812954229667897,0.0055575606296394495,-0.02053534295052756,0.013264405661019609,-0.16990078439904127,0.005931844422465914,-0.15308268344561088,0.012342384846965444,-0.10836896721183151,0.003921803743238227,0.12325894957470361,0.012287561951879402,-0.058919962203783635,0.003300200230934536,-0.039194881527133935,0.007720619328556366
9.4,-0.13042607483029,0.005652840364893054,-0.02092849856992075,0.013460996684088525,-0.17259241647495405,0.006031799475730564,-0.1563428315859779,0.012504775894546915,-0.11017900683115216,0.003982400199099986,0.1259003639286552,0.012451425044584293,-0.05994287029320322,0.0033522990072361526,-0.03985442667794568,0.007831544001373043
9.5,-0.13276342340846511,0.0057492286906647184,-0.02115334708316189,0.01365926727738523,-0.17537092850167948,0.00613358637816773,-0.15952490620307752,0.012671636389666735,-0.11204405796444482,0.004043162524318033,0.12854301686467423,0.012614641484421093,-0.061053632368127046,0.0034038796785355917,-0.040508888827927546,0.007946028040079323
9.600000000000001,-0.13512177675202391,0.005845874093537917,-0.02117329325407441,0.013861767314900077,-0.1781519205059933,0.006236045608908467,-0.1629651615166976,0.012832590539638516,-0.11390275581147026,0.004104112973650008,0.13109901685955874,0.012781621963608566,-0.06217440460950732,0.0034559157057379476,-0.041065451192962614,0.008063212088324829
9.700000000000001,-0.1375798012386457,0.005942340651320344,-0.02112804900988028,0.014065502280058172,-0.18095553851057125,0.006338906417573822,-0.16631425994030308,0.012997356665685796,-0.11573011808677003,0.004165520626090704,0.1337597268812838,0.012951128608330326,-0.0632926995636475,0.0035077606891254537,-0.04167681385783571,0.008177952685742793
9.8,-0.13996447790110994,0.006040618236201735,-0.021469283244859902,0.014271996690864052,-0.18374254716185562,0.006442697135350274,-0.16975097339403106,0.013156907807529225,-0.11759096788831193,0.004226775315022313,0.13642225250018805,0.013121615552894542,-0.06441755131528869,0.0035603884529760363,-0.042157006644120455,0.008296056315137957
9.9,-0.14237890916507273,0.006138658626517797,-0.02151052397955535,0.014475526384537817,-0.1865400008842882,0.006548080031200011,-0.17321956407746456,0.013317905963079718,-0.11951833483498468,0.004287969628111014,0.139176660317319,0.013291739124437584,-0.06557290749062568,0.003613639063911005,-0.04264007283384188,0.008412615155242203
10.0,-0.14481571561262593,0.006238199954273062,-0.02162844304773952,0.014680523351058242,-0.1894072663772327,0.0066529499271014035,-0.17666693362788147,0.013479978902007382,-0.12145394927822581,0.004349372959816574,0.1419699505057742,0.013462332873958614,-0.06674469775214627,0.0036654495228779505,-0.04323064502548244,0.008528522420654112
10.100000000000001,-0.14734640664979776,0.00633662824311707,-0.021816284976200244,0.014885599933459693,-0.19229800099775277,0.006759174719893081,-0.18010602258930286,0.013642177549575987,-0.12334846887680315,0.004411355343423062,0.1448443641832262,0.013638819990017932,-0.06791727556695915,0.003718004074456039,-0.04398931003061642,0.00864289480746126
10.200000000000001,-0.14994349543724217,0.006434171626259369,-0.021749300530084746,0.015093160787743296,-0.19521707660725565,0.006866420651070887,-0.18366488706588469,0.013803696732915574,-0.12528030802119472,0.004474124260727906,0.14788589251399464,0.013816549967031336,-0.06906154627113882,0.0037716853158645224,-0.04463860672845377,0.00875671525241069
10.3,-0.15252018055647065,0.006533698343115154,-0.022132313716369204,0.015294821702378527,-0.19819485508678159,0.006974551942461325,-0.18713633704904978,0.013966315433682167,-0.12721526032217384,0.00453715642356127,0.15082152064063892,0.013993841111943484,-0.07018585325693681,0.003825619074385528,-0.04528323589637795,0.008872949158085772
10.4,-0.15518671331550127,0.006633272586598427,-0.022426366088511278,0.015504731557292775,-0.20127750654919965,0.007082251846420725,-0.19078183469463184,0.014134890631739177,-0.12922788682952746,0.0045997612303212,0.1538412644817959,0.014173155826991824,-0.07137340384823149,0.0038790025954037115,-0.046081329930538595,0.00898973892118974
10.5,-0.15789882569171562,0.006733963515832111,-0.022589680435401608,0.01571203157755836,-0.2043601029620496,0.007191102811801847,-0.19407474747483736,0.014306710353228964,-0.13123592676482293,0.004663141316688881,0.1568460089076811,0.014355868333457372,-0.07259170832807425,0.003932873252259656,-0.04672618378849447,0.00910781080151366
10.600000000000001,-0.16076500510039599,0.006835000150358371,-0.022723337489469333,0.01592145927380742,-0.20752979883431283,0.007300529999140471,-0.19768828166823135,0.014477947909622715,-0.13330947490689277,0.004726609501151559,0.1597011448095299,0.014540017171076678,-0.07377763908165706,0.0039875917753315945,-0.04741627937817448,0.009225394296110878
10.700000000000001,-0.163587799928763,0.006937792533970684,-0.023007994534297308,0.01613027597501222,-0.2106616459922835,0.007411241430712163,-0.20116900071544613,0.014651959843533971,-0.1353609503384422,0.0047902562930005905,0.1626316009492741,0.014724054030918343,-0.07504522316505817,0.0040423682946479,-0.0481197889986115,0.009344830665816355
10.8,-0.16637149574216714,0.007040212212931472,-0.023417070866126245,0.016339793838096812,-0.2138410096506849,0.0075229236575916,-0.20477932440015678,0.014825925165696438,-0.13751304168641787,0.004853934470973732,0.1654678498451752,0.0149115975606794,-0.07627983736348301,0.00409726716443885,-0.048962616329139896,0.009461023412277426
10.9,-0.16932120808103088,0.007142866760285937,-0.023955363261344485,0.01655005832624661,-0.2170661042092675,0.00763465364776527,-0.20843113089303222,0.014996081166989418,-0.13969000038427787,0.004918009190468265,0.16837233550233768,0.015096594134717022,-0.07748041626098984,0.004152617927468598,-0.049731266946469656,0.009580019707728758
11.0,-0.17222200359741746,0.00724572863474078,-0.02444115285533322,0.016763398606654933,-0.2203624642906106,0.007747225958195891,-0.2121421850439209,0.015169504190104915,-0.14188968291702023,0.004981721656563642,0.17116791224377972,0.015278792685803396,-0.07873385207894334,0.004207175692777928,-0.050641976141833314,0.0097011719404607
11.100000000000001,-0.17514760239509128,0.007349227260258953,-0.02499212464843431,0.016975474092452418,-0.2236039211347122,0.007859810854985457,-0.21596081932392935,0.0153446868289397,-0.14408718618943217,0.005046161442324161,0.17395878842028073,0.01546546915834746,-0.08009438520525715,0.004261915179079506,-0.05155721056969518,0.009820911271652834
11.200000000000001,-0.1780702082311353,0.00745243069647737,-0.025764954406250342,0.01718815865866516,-0.22692310764474466,0.007974242408330437,-0.21991355727000828,0.015517006329443412,-0.1464164720119873,0.005110535302837605,0.17648448112509127,0.01565076118230786,-0.08138444527655037,0.00431707741743143,-0.052593795539546684,0.009940817547389007
11.3,-0.18104970696905337,0.007557651502543257,-0.026507429999170728,0.017403755666774552,-0.23029031786464166,0.008087073455621577,-0.22387609789872812,0.01569033735136813,-0.14877242959832473,0.005174656189647994,0.17931447650401727,0.015837963957055567,-0.0827248621311765,0.004371756933463966,-0.05360144536233124,0.010061851678337702
11.4,-0.18400332826182747,0.007662984779164968,-0.027191180636732825,0.017616094953749602,-0.2335798744668885,0.00820175540742444,-0.22790523884388883,0.015865905185890785,-0.15114794797367134,0.005238398989655846,0.18194747392339092,0.016022609073718202,-0.08403980146132088,0.004427287595163712,-0.05449141715987427,0.010185383540333997
11.5,-0.18697375321570944,0.007769657721421364,-0.028164324285474347,0.017828932533363272,-0.2368641568955621,0.008317689354013886,-0.2320966676338936,0.016040091746700343,-0.1535602478796424,0.005302387419285333,0.184727423608393,0.016208646697982707,-0.08542360986651251,0.004482508314926409,-0.055534861637964845,0.010307987476347171
11.600000000000001,-0.19003699463119664,0.007876463793231123,-0.02897359063510465,0.018047525660696326,-0.2402189802006923,0.008433121759495307,-0.23636173213910186,0.016213438891836834,-0.1559885072866642,0.005366286624090166,0.18751358262286238,0.016396575460708603,-0.086788672838846,0.004538258875265185,-0.05644332263752726,0.010432288794966235
11.700000000000001,-0.19310474264376942,0.00798416735867708,-0.02983825760987635,0.018269631448153828,-0.24356795518543656,0.00854952136694712,-0.24059464384338122,0.01639030348420762,-0.15842641417553951,0.005431234838923448,0.1901487609224087,0.016583303792335705,-0.08818526350949037,0.0045936407107170455,-0.05732989500853887,0.01055578302953863
11.8,-0.19618725094679498,0.008093054880846893,-0.030566980330074017,0.018487299213544636,-0.24690930624702362,0.00866641407955604,-0.24502303792937777,0.01656746696770726,-0.16079748920734172,0.0054962019512148266,0.19299636612555976,0.01677257341348454,-0.08955399023092996,0.004649648029819083,-0.05842125089933037,0.010677528301980196
11.9,-0.19931407565061876,0.008201668915594991,-0.031619829397702165,0.018700975534252436,-0.2502819531774995,0.008784036086107604,-0.2494073750769531,0.01674565211679362,-0.1632255125322735,0.005562362040701903,0.19573954735103175,0.016959424945669228,-0.09098497143498874,0.004705192186888962,-0.059487016461894665,0.010802448654568067
12.0,-0.2024476728429828,0.008312137982545173,-0.03265224050043708,0.018920962588141188,-0.2536050561765059,0.008903690606888429,-0.25398981756685596,0.01692016667319999,-0.16554338976042937,0.005628623973969755,0.19862422844635366,0.017146925901433983,-0.09241752162455075,0.004760896992475653,-0.060578412334585344,0.010925618934836066
12.100000000000001,-0.20569856453986912,0.00842261929883124,-0.033575285577540796,0.01914285928926506,-0.25695656619987584,0.009024783126794991,-0.2585523326550709,0.017099235652167942,-0.16794542640036894,0.00569491375029154,0.20152641273906843,0.017332592010676457,-0.09386851916638385,0.004816385327827146,-0.06157901699732456,0.011055415739958708
12.200000000000001,-0.20890011898194097,0.008533700999160421,-0.034625630935810364,0.019365358456413708,-0.2603719270794423,0.009144843154914343,-0.263277315991902,0.017278699526939657,-0.17038346117501726,0.005761319997359713,0.20438217088827274,0.017525967314752748,-0.09536200651627418,0.004871575815410609,-0.06267013524903642,0.011184534920894124
12.3,-0.2122177614524555,0.008644388857619976,-0.03578083773335896,0.019588094159658145,-0.26385773979819616,0.009266149197482096,-0.26825551293471656,0.0174543871874766,-0.1728422760748851,0.0058276221978025185,0.20725840856706332,0.01771339236497317,-0.09685666290113132,0.00492645805904195,-0.06371052376318931,0.011310186036270566
12.4,-0.21550235624808114,0.008756908439093672,-0.0371436847397191,0.019804193307012833,-0.26730823581501784,0.009388259984085474,-0.27325744263499563,0.01763217140126527,-0.17530601878716826,0.0058946308534572655,0.21013878556967064,0.017900449838375625,-0.0983740443168847,0.004981977656982157,-0.06470613349913838,0.011439518597429116
12.5,-0.21886713876993255,0.008869998569768807,-0.038366161605110374,0.020026615237864236,-0.2707033520480106,0.009511121218138944,-0.27827090200965576,0.017810402687580947,-0.17774703950037327,0.005962361747938087,0.21293101696358072,0.018088563044027683,-0.09995052583807747,0.005037216110560602,-0.06583963080548551,0.01156904159488221
12.600000000000001,-0.22224252442962392,0.0089816868382649,-0.03970545501742839,0.02024721141796119,-0.2742045669265821,0.009633048122180207,-0.283479628590621,0.01799127116484236,-0.18014526679059298,0.0060306005558004375,0.21558108160160674,0.018273472922516864,-0.10150283684100402,0.005092466552025871,-0.06701330218863275,0.011695215183787841
12.700000000000001,-0.2256995023228016,0.009094440465867763,-0.041105901014352825,0.020469495249228892,-0.27770667893571044,0.009756698115167307,-0.28884067000408614,0.018169485726542537,-0.18260436591082682,0.0060988843240317725,0.218216142011356,0.01846317868376611,-0.10303288308072549,0.005148594627422691,-0.06828079272653927,0.011826104647431971
12.8,-0.228992960167607,0.009209149226668462,-0.042414494235433524,0.020691382054256302,-0.28131353179556,0.009879961280804747,-0.29420875801669927,0.018351316300801616,-0.18509615658266637,0.0061661018428664375,0.22083754294608482,0.01865422479592122,-0.10450504908127288,0.005204471569069381,-0.06947761242761678,0.011955629093551783
12.9,-0.2323647221512419,0.009323561962013935,-0.04403589314508176,0.020914522786289816,-0.2848422089217729,0.01000335142826016,-0.2996118943267454,0.018533042777337565,-0.18754467334824113,0.006234998040227492,0.2233329677434402,0.018839253473110305,-0.10613307926957061,0.0052611388819489005,-0.0707398967771092,0.012087369972993225
13.0,-0.23576749779830722,0.009438936236048794,-0.04548854160522197,0.021142231809740904,-0.28838109232430925,0.010127707642808282,-0.30470751058738754,0.01871783033531659,-0.19004669125792076,0.0063036807037559015,0.22594325612589922,0.019030718200271534,-0.10773137510543217,0.005317470505894792,-0.07202489689771956,0.012216539410401222
13.100000000000001,-0.23921352932805157,0.009554096049841558,-0.04715074538695534,0.021368773325000305,-0.29190259019876463,0.010252210929491357,-0.3103145010993146,0.01889640050323581,-0.19246897474632949,0.006372305908320211,0.22837706814856704,0.019219512209866934,-0.10932975964828666,0.005374033371177797,-0.07345663761105346,0.012346168135773893
13.200000000000001,-0.24262033994044513,0.00966983148269415,-0.04898302772268612,0.021591639819383678,-0.29537484492270055,0.010376995099021517,-0.3158420771361709,0.019076028739625613,-0.1949461392636571,0.006442409012088229,0.2308170993994638,0.01940582189137346,-0.11089218810368576,0.005431814501538338,-0.07462377426198571,0.0124751043051848
13.3,-0.24600179943969722,0.009786878718147705,-0.05093175121090957,0.02181494195811359,-0.2988789103723942,0.01050326022235447,-0.32148530077850734,0.019259069809133635,-0.19741429774917935,0.00651243141986067,0.23358736662694066,0.019599559882582173,-0.11248382502245874,0.005489037286913852,-0.07605681275873882,0.012614537409445946
13.4,-0.24945762652180298,0.009903704794228953,-0.05269023525726343,0.02203714426141573,-0.30239359344756356,0.010629997070415061,-0.3273418318608323,0.0194404898486102,-0.1998830645748233,0.0065826977036216195,0.2360359942807842,0.019787824140188835,-0.11409241075999672,0.005545796653999909,-0.07747720194213409,0.012748298055305217
13.5,-0.25285981601141577,0.010021470859757747,-0.054588722368027955,0.022262307410363714,-0.30587709729828144,0.010756493161217833,-0.3332261669389762,0.019626821686802784,-0.2023888791064029,0.006653914516550531,0.23857338046643217,0.019976341674952845,-0.11564113777318788,0.005604449536653837,-0.07883137138843618,0.012881556894525541
13.600000000000001,-0.2563481442011471,0.010140933865534395,-0.05652232790383168,0.022485298150555326,-0.309299583155917,0.010883409008030592,-0.3392198994387726,0.01980859350840324,-0.20484053404814448,0.006724274477691657,0.24099795336259286,0.020163257538649428,-0.11724479242049625,0.005662221591045601,-0.08012691504695646,0.013017885375422257
13.700000000000001,-0.2598280522770381,0.010260862106260328,-0.058562688268558,0.02271571572022973,-0.31272734665434837,0.011010533357842859,-0.34510379210076564,0.01998979950086817,-0.20735830801164576,0.006794769252697971,0.24353259717389325,0.020350043504086007,-0.11884092729434129,0.005720550705929655,-0.08144070735363663,0.013157319340233828
13.8,-0.26329876677604674,0.010380959069667154,-0.060443827321878814,0.022939959373429214,-0.316183404729413,0.011138780278219606,-0.35124346631296455,0.02017148256603268,-0.20987222398116961,0.006866047136195014,0.24612116115777602,0.020537028228309766,-0.12037020328156933,0.005779373240466387,-0.08277318404419172,0.013296877328595823
13.9,-0.26669127564633466,0.010502925332403722,-0.062488236336252445,0.023165179222100006,-0.3197186363349351,0.01126874023164875,-0.35766288008865127,0.02034792017715817,-0.2123354759604821,0.006938521711231433,0.24857423905999212,0.02072728110355951,-0.12190003768663063,0.005838440662434376,-0.08431472554893207,0.0134363368018715
14.0,-0.27003709380661883,0.010624054785074282,-0.06458733087210092,0.023391252781858125,-0.32308697446382406,0.011399342838377922,-0.3640481265499813,0.02053131289385251,-0.21481185139716888,0.007011056106117311,0.2511200396307141,0.020917963834575327,-0.12343920730025262,0.005898345811933955,-0.08574676883880628,0.013577150461038962
14.100000000000001,-0.273533304287071,0.010745815814406827,-0.06675387152526557,0.023621532046372077,-0.3264523160298206,0.011529077306928794,-0.37023810327786233,0.020716224318221996,-0.21718142737262056,0.007083728001245233,0.2535190005263935,0.021108132857420938,-0.1249792712893373,0.005957726613560452,-0.08714133215920293,0.013717309516324544
14.200000000000001,-0.27700439399827925,0.010868988364063196,-0.06890924716587689,0.023846975076567287,-0.32978339117462624,0.011661136885354422,-0.37674438147445605,0.02089435748008952,-0.21959309869014013,0.007157308081223449,0.2561727178215633,0.021303606430113853,-0.1264626806489864,0.0060175023260966,-0.08859581766524605,0.013858751935423555
14.3,-0.2804005389150655,0.010993228593946743,-0.07093023360727253,0.02407611760910446,-0.3331430909382943,0.011792739777956801,-0.38351735835811696,0.02107641403846883,-0.22204479055058052,0.00723116578266209,0.2585816121380708,0.02149657768201938,-0.12793455843676962,0.006077591342522194,-0.0899025522998268,0.014004406838462298
14.4,-0.28376611631028315,0.011116607688031563,-0.0730101576341728,0.024299438733698317,-0.3364816727213759,0.011924867715112473,-0.3901413277013007,0.021256954039184036,-0.2245668911620182,0.007305472057882129,0.26123443698034066,0.021691178652164564,-0.12946711951159948,0.006137722057520283,-0.09129311931158587,0.014149991448432656
14.5,-0.2871553888074354,0.011239749413115441,-0.07516861887435973,0.024528098730529982,-0.3398645186698825,0.012057664382973354,-0.3966409183316592,0.021439127399350177,-0.2270170129573807,0.007379721338763001,0.26381646718010177,0.0218857585268176,-0.13100159701122177,0.006198465451426933,-0.09271839633725464,0.014295616368245816
14.600000000000001,-0.2904969717651789,0.011363334453331212,-0.07718602190150627,0.02476722265847313,-0.3431864027330163,0.012192907590190257,-0.4033088194136997,0.021623727452719985,-0.22947348704030707,0.007455271398009452,0.26653621881576944,0.02207987884191651,-0.1325978361377996,0.0062590137462764355,-0.0941118255677226,0.014440288603739656
14.700000000000001,-0.29390735570976523,0.011486126121139478,-0.0791201393248981,0.025000822031816982,-0.34660065512833255,0.012326610464627888,-0.4101554711089125,0.021806879930254326,-0.23194914308135878,0.007530128615176079,0.26934636220140706,0.022279506385371548,-0.13412170392338066,0.006319885310698229,-0.09550828541677367,0.014586747516701531
14.8,-0.29730775480328925,0.011609142931153272,-0.0812095959949584,0.02523367421530631,-0.3499632105207006,0.012459763371624761,-0.4166325102470624,0.021990706423301237,-0.23440974508576115,0.007606260376672818,0.27222073978230166,0.022473626628908096,-0.13572300340374485,0.006380234930683793,-0.09680869268251384,0.014736916645281208
14.9,-0.30070768443622375,0.011731950372088448,-0.08316211304363784,0.025470828063982088,-0.3533704369214066,0.012595692034290267,-0.423398774159547,0.022170109859358685,-0.23677802640012682,0.007683131255204526,0.2747239158057983,0.02266818670825628,-0.13719542760077857,0.006441581951232178,-0.09817603161490587,0.014885091140078485
15.0,-0.3042537195827431,0.011855992329866644,-0.08551783662740728,0.02570935129450406,-0.3567930985028197,0.012731382930855717,-0.4300717316414659,0.022360668971972267,-0.23924270305102804,0.00775980067572497,0.2774018496239641,0.022865275354084495,-0.13875428789495278,0.006503267777866061,-0.09961848085711554,0.015033770280592615
